Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Age,NumOfDayEnrolled,Married,Together,Single,Divorced,Widow,Other,Basic,Graduation,Master,PhD
67309.0,1.0,1.0,515.0,47.0,181.0,149.0,95.0,95.0,47.0,1064.0,0,0,1,0,0,0,0,1,0,0
75236.0,0.0,1.0,438.0,66.0,400.0,12.0,38.0,114.0,61.0,1290.0,0,1,0,0,0,0,0,0,1,0
30015.0,1.0,0.0,25.0,0.0,22.0,2.0,3.0,5.0,51.0,1107.0,0,0,0,1,0,0,0,1,0,0
50943.0,0.0,1.0,31.0,0.0,7.0,2.0,0.0,6.0,68.0,1212.0,0,0,0,0,1,0,0,0,1,0
67272.0,0.0,1.0,357.0,35.0,271.0,28.0,28.0,14.0,46.0,1228.0,1,0,0,0,0,0,0,0,0,1
51529.0,0.0,1.0,400.0,4.0,35.0,6.0,0.0,22.0,31.0,1424.0,1,0,0,0,0,0,0,0,1,0
32011.0,1.0,0.0,99.0,0.0,15.0,2.0,1.0,5.0,28.0,1277.0,1,0,0,0,0,0,0,1,0,0
7500.0,1.0,0.0,1.0,11.0,5.0,4.0,6.0,9.0,69.0,1108.0,1,0,0,0,0,0,0,0,0,1
28691.0,1.0,0.0,5.0,4.0,13.0,8.0,0.0,4.0,71.0,1244.0,1,0,0,0,0,0,0,1,0,0
56223.0,0.0,1.0,77.0,28.0,31.0,16.0,0.0,4.0,28.0,1463.0,0,0,1,0,0,0,0,1,0,0
18100.0,0.0,0.0,3.0,1.0,2.0,4.0,3.0,1.0,43.0,1021.0,1,0,0,0,0,0,0,0,1,0
30279.0,1.0,0.0,10.0,4.0,14.0,4.0,4.0,1.0,58.0,1268.0,0,0,0,1,0,0,0,1,0,0
20130.0,0.0,0.0,0.0,6.0,3.0,7.0,6.0,12.0,45.0,1180.0,0,0,0,1,0,0,0,0,1,0
23295.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,5.0,53.0,1099.0,0,0,1,0,0,0,0,1,0,0
42618.0,1.0,0.0,76.0,14.0,74.0,13.0,5.0,10.0,41.0,1302.0,1,0,0,0,0,0,0,1,0,0
81246.0,0.0,0.0,398.0,190.0,537.0,61.0,156.0,37.0,64.0,1106.0,1,0,0,0,0,0,0,0,0,1
24027.0,1.0,0.0,14.0,7.0,11.0,11.0,0.0,5.0,62.0,1340.0,0,0,1,0,0,0,0,1,0,0
55707.0,0.0,1.0,208.0,7.0,82.0,30.0,66.0,35.0,48.0,1415.0,1,0,0,0,0,0,0,1,0,0
57959.0,0.0,1.0,430.0,16.0,322.0,43.0,24.0,33.0,46.0,1172.0,0,0,1,0,0,0,0,0,1,0
56796.0,0.0,1.0,656.0,38.0,161.0,62.0,47.0,37.0,37.0,1127.0,1,0,0,0,0,0,0,0,1,0
36230.0,1.0,0.0,14.0,2.0,30.0,8.0,2.0,3.0,41.0,1577.0,1,0,0,0,0,0,0,1,0,0
70829.0,1.0,1.0,141.0,70.0,106.0,72.0,19.0,23.0,45.0,1595.0,1,0,0,0,0,0,0,1,0,0
65991.0,0.0,1.0,507.0,19.0,364.0,25.0,47.0,9.0,51.0,1569.0,0,0,1,0,0,0,0,0,1,0
38988.0,1.0,2.0,164.0,24.0,103.0,12.0,3.0,42.0,33.0,1371.0,1,0,0,0,0,0,0,0,1,0
89572.0,0.0,0.0,606.0,24.0,974.0,197.0,194.0,64.0,65.0,952.0,1,0,0,0,0,0,0,1,0,0
42207.0,1.0,0.0,116.0,11.0,72.0,3.0,17.0,46.0,35.0,1559.0,0,1,0,0,0,0,0,0,1,0
50300.0,0.0,1.0,143.0,15.0,60.0,24.0,23.0,5.0,53.0,1096.0,1,0,0,0,0,0,0,1,0,0
66664.0,0.0,0.0,398.0,96.0,447.0,220.0,96.0,32.0,68.0,1197.0,0,0,0,0,1,0,0,1,0,0
60597.0,0.0,1.0,522.0,0.0,257.0,32.0,16.0,66.0,59.0,1069.0,0,0,0,0,1,0,0,0,0,1
70165.0,0.0,0.0,161.0,0.0,253.0,199.0,191.0,122.0,54.0,920.0,1,0,0,0,0,0,0,1,0,0
50520.0,0.0,1.0,112.0,0.0,6.0,2.0,1.0,14.0,42.0,1042.0,1,0,0,0,0,0,0,1,0,0
80124.0,0.0,0.0,483.0,84.0,398.0,205.0,84.0,241.0,48.0,1035.0,0,0,1,0,0,0,0,0,0,1
33183.0,1.0,0.0,7.0,5.0,39.0,17.0,15.0,37.0,62.0,1349.0,0,1,0,0,0,0,0,0,0,1
66582.0,0.0,0.0,789.0,25.0,420.0,16.0,38.0,0.0,47.0,1523.0,0,0,0,0,1,0,0,1,0,0
75261.0,0.0,0.0,1239.0,17.0,413.0,23.0,34.0,17.0,66.0,1032.0,1,0,0,0,0,0,0,1,0,0
31880.0,1.0,0.0,4.0,1.0,5.0,2.0,0.0,3.0,46.0,1600.0,0,1,0,0,0,0,0,0,0,1
53790.0,0.0,2.0,335.0,42.0,127.0,28.0,5.0,5.0,42.0,1376.0,1,0,0,0,0,0,0,1,0,0
49269.0,1.0,0.0,639.0,8.0,166.0,11.0,8.0,58.0,37.0,1179.0,1,0,0,0,0,0,0,1,0,0
61456.0,0.0,1.0,563.0,76.0,384.0,84.0,192.0,89.0,36.0,1611.0,0,1,0,0,0,0,0,0,0,1
37406.0,1.0,0.0,2.0,0.0,8.0,2.0,2.0,3.0,39.0,1460.0,1,0,0,0,0,0,0,1,0,0
56937.0,1.0,0.0,746.0,8.0,125.0,11.0,8.0,8.0,29.0,959.0,0,0,1,0,0,0,0,1,0,0
38415.0,1.0,1.0,22.0,1.0,13.0,4.0,0.0,4.0,61.0,1413.0,1,0,0,0,0,0,0,1,0,0
20518.0,1.0,0.0,4.0,1.0,6.0,4.0,1.0,9.0,45.0,968.0,0,0,1,0,0,0,0,0,0,1
62503.0,0.0,1.0,478.0,0.0,193.0,110.0,75.0,117.0,40.0,954.0,1,0,0,0,0,0,0,0,1,0
41644.0,1.0,1.0,20.0,3.0,4.0,2.0,0.0,2.0,45.0,1531.0,1,0,0,0,0,0,0,0,0,1
55842.0,0.0,1.0,451.0,0.0,39.0,0.0,4.0,24.0,40.0,1523.0,1,0,0,0,0,0,0,1,0,0
62010.0,0.0,1.0,371.0,22.0,39.0,6.0,0.0,92.0,44.0,1098.0,1,0,0,0,0,0,0,0,1,0
41124.0,1.0,0.0,281.0,7.0,84.0,15.0,0.0,119.0,45.0,1239.0,0,0,0,1,0,0,0,0,1,0
38961.0,1.0,0.0,19.0,7.0,19.0,0.0,1.0,24.0,43.0,1596.0,0,0,1,0,0,0,0,1,0,0
37760.0,1.0,0.0,26.0,3.0,13.0,2.0,10.0,0.0,42.0,1159.0,1,0,0,0,0,0,0,1,0,0
32233.0,1.0,0.0,138.0,15.0,35.0,25.0,11.0,72.0,57.0,1544.0,0,1,0,0,0,0,0,0,1,0
43057.0,0.0,1.0,213.0,2.0,44.0,0.0,2.0,5.0,53.0,1570.0,0,0,0,1,0,0,0,0,0,1
83151.0,0.0,0.0,407.0,28.0,100.0,120.0,74.0,18.0,41.0,1144.0,0,1,0,0,0,0,0,0,1,0
78825.0,0.0,0.0,483.0,74.0,114.0,169.0,37.0,18.0,43.0,1285.0,1,0,0,0,0,0,0,1,0,0
65104.0,0.0,1.0,738.0,0.0,232.0,13.0,20.0,50.0,48.0,1071.0,1,0,0,0,0,0,0,1,0,0
60093.0,0.0,1.0,502.0,12.0,109.0,16.0,6.0,90.0,65.0,1526.0,0,0,0,0,1,0,0,0,1,0
14045.0,1.0,0.0,11.0,0.0,5.0,2.0,1.0,1.0,59.0,1560.0,0,1,0,0,0,0,0,0,0,1
28457.0,0.0,0.0,24.0,1.0,108.0,29.0,29.0,14.0,41.0,1490.0,0,0,0,1,0,0,0,1,0,0
78952.0,0.0,1.0,1170.0,19.0,594.0,99.0,76.0,134.0,62.0,1409.0,0,1,0,0,0,0,0,1,0,0
46310.0,1.0,0.0,185.0,2.0,88.0,15.0,5.0,14.0,53.0,1450.0,0,0,1,0,0,0,0,0,1,0
76005.0,0.0,0.0,983.0,20.0,389.0,240.0,50.0,40.0,73.0,1131.0,0,0,0,1,0,0,0,0,0,1
58308.0,0.0,1.0,691.0,0.0,69.0,10.0,0.0,130.0,55.0,1359.0,0,0,0,1,0,0,0,0,1,0
55614.0,0.0,0.0,504.0,13.0,131.0,8.0,0.0,26.0,39.0,1002.0,0,0,0,1,0,0,0,1,0,0
59432.0,0.0,1.0,317.0,25.0,265.0,25.0,19.0,12.0,46.0,1351.0,0,1,0,0,0,0,0,0,0,1
55563.0,0.0,1.0,29.0,1.0,9.0,2.0,0.0,2.0,68.0,955.0,0,1,0,0,0,0,0,0,0,1
78642.0,0.0,1.0,1396.0,0.0,322.0,46.0,35.0,17.0,73.0,1369.0,1,0,0,0,0,0,0,1,0,0
67911.0,0.0,1.0,529.0,0.0,356.0,63.0,28.0,0.0,67.0,1609.0,0,1,0,0,0,0,0,1,0,0
65275.0,0.0,0.0,388.0,14.0,218.0,91.0,14.0,21.0,56.0,1143.0,0,1,0,0,0,0,0,0,1,0
27203.0,1.0,1.0,13.0,2.0,21.0,4.0,0.0,24.0,27.0,1464.0,1,0,0,0,0,0,1,0,0,0
48330.0,0.0,1.0,28.0,0.0,4.0,0.0,0.0,0.0,32.0,1591.0,1,0,0,0,0,0,0,0,0,1
24279.0,0.0,0.0,16.0,36.0,21.0,20.0,62.0,108.0,61.0,1290.0,0,1,0,0,0,0,0,0,1,0
64355.0,1.0,0.0,1047.0,0.0,140.0,67.0,38.0,153.0,64.0,1516.0,0,0,0,0,1,0,0,1,0,0
50943.0,0.0,1.0,31.0,0.0,7.0,2.0,0.0,6.0,41.0,1126.0,1,0,0,0,0,0,0,1,0,0
53653.0,0.0,0.0,815.0,10.0,239.0,28.0,10.0,108.0,28.0,1262.0,0,0,1,0,0,0,0,1,0,0
65665.0,0.0,1.0,225.0,162.0,387.0,106.0,36.0,29.0,25.0,1290.0,1,0,0,0,0,0,0,1,0,0
81217.0,0.0,0.0,493.0,70.0,324.0,146.0,40.0,84.0,58.0,1477.0,0,0,0,1,0,0,0,1,0,0
34935.0,0.0,0.0,34.0,4.0,66.0,3.0,10.0,20.0,36.0,1317.0,0,1,0,0,0,0,0,0,0,1
61250.0,0.0,1.0,382.0,138.0,65.0,60.0,26.0,59.0,38.0,1375.0,0,0,1,0,0,0,0,1,0,0
39665.0,1.0,0.0,127.0,1.0,56.0,0.0,1.0,31.0,53.0,1169.0,1,0,0,0,0,0,0,1,0,0
60152.0,0.0,1.0,325.0,83.0,300.0,86.0,58.0,91.0,58.0,1021.0,0,1,0,0,0,0,0,0,1,0
48920.0,0.0,2.0,238.0,17.0,68.0,8.0,10.0,6.0,71.0,1331.0,0,1,0,0,0,0,0,0,0,1
89120.0,0.0,0.0,1168.0,92.0,408.0,72.0,129.0,55.0,42.0,1358.0,0,0,1,0,0,0,0,0,1,0
44124.0,0.0,1.0,284.0,0.0,55.0,0.0,6.0,52.0,56.0,1428.0,1,0,0,0,0,0,0,1,0,0
81169.0,0.0,0.0,1288.0,20.0,613.0,80.0,61.0,27.0,27.0,1281.0,0,0,1,0,0,0,0,1,0,0
36443.0,1.0,1.0,65.0,0.0,46.0,4.0,3.0,20.0,58.0,1227.0,0,1,0,0,0,0,0,1,0,0
26095.0,1.0,0.0,11.0,7.0,9.0,3.0,1.0,11.0,73.0,1037.0,1,0,0,0,0,0,0,0,1,0
71367.0,0.0,0.0,227.0,23.0,389.0,42.0,21.0,75.0,52.0,1070.0,0,0,0,1,0,0,0,1,0,0
80184.0,0.0,0.0,1035.0,134.0,670.0,25.0,38.0,0.0,30.0,1037.0,0,0,1,0,0,0,0,0,1,0
30630.0,1.0,1.0,27.0,1.0,12.0,2.0,0.0,10.0,26.0,1234.0,1,0,0,0,0,0,0,1,0,0
73454.0,0.0,0.0,982.0,73.0,351.0,56.0,14.0,175.0,64.0,1554.0,1,0,0,0,0,0,0,1,0,0
42691.0,0.0,0.0,179.0,2.0,64.0,38.0,17.0,58.0,30.0,1576.0,1,0,0,0,0,0,0,1,0,0
70503.0,0.0,0.0,1379.0,33.0,216.0,0.0,33.0,66.0,31.0,1489.0,1,0,0,0,0,0,0,1,0,0
25545.0,1.0,0.0,32.0,1.0,64.0,16.0,12.0,85.0,59.0,1131.0,0,1,0,0,0,0,0,0,0,1
32880.0,1.0,0.0,8.0,4.0,15.0,7.0,6.0,2.0,40.0,938.0,1,0,0,0,0,0,0,0,1,0
77863.0,0.0,0.0,881.0,38.0,319.0,16.0,25.0,12.0,53.0,1603.0,0,0,1,0,0,0,0,1,0,0
50353.0,0.0,0.0,141.0,15.0,153.0,67.0,31.0,35.0,57.0,1155.0,1,0,0,0,0,0,0,0,0,1
61839.0,0.0,0.0,1000.0,155.0,379.0,224.0,17.0,120.0,42.0,1416.0,0,0,0,0,1,0,0,0,1,0
49154.0,1.0,1.0,206.0,10.0,67.0,30.0,27.0,71.0,48.0,1201.0,0,0,1,0,0,0,0,1,0,0
47682.0,0.0,1.0,162.0,61.0,83.0,97.0,57.0,61.0,40.0,928.0,0,1,0,0,0,0,0,0,1,0
72679.0,0.0,1.0,619.0,54.0,260.0,127.0,54.0,54.0,55.0,1348.0,1,0,0,0,0,0,0,1,0,0
57954.0,1.0,1.0,456.0,4.0,24.0,0.0,0.0,9.0,35.0,1294.0,0,0,1,0,0,0,0,1,0,0
65316.0,1.0,1.0,112.0,6.0,92.0,3.0,9.0,38.0,66.0,1361.0,0,1,0,0,0,0,0,0,1,0
28567.0,1.0,0.0,11.0,3.0,22.0,2.0,2.0,6.0,50.0,1079.0,0,1,0,0,0,0,0,1,0,0
47352.0,0.0,1.0,172.0,12.0,112.0,8.0,0.0,15.0,50.0,1051.0,0,0,0,1,0,0,0,1,0,0
44931.0,0.0,1.0,78.0,0.0,11.0,0.0,0.0,7.0,65.0,1242.0,0,1,0,0,0,0,0,0,1,0
76982.0,0.0,0.0,464.0,151.0,292.0,65.0,60.0,30.0,36.0,1105.0,0,0,1,0,0,0,0,0,1,0
57247.0,0.0,1.0,99.0,4.0,32.0,37.0,54.0,6.0,40.0,1151.0,0,1,0,0,0,0,0,0,1,0
22944.0,1.0,0.0,19.0,3.0,19.0,4.0,5.0,26.0,48.0,1609.0,0,0,0,0,1,0,0,1,0,0
25315.0,1.0,0.0,1.0,9.0,8.0,11.0,3.0,22.0,33.0,1495.0,0,0,1,0,0,0,0,0,0,1
43638.0,0.0,1.0,63.0,10.0,83.0,7.0,19.0,19.0,35.0,1243.0,1,0,0,0,0,0,0,0,0,1
42710.0,1.0,0.0,252.0,3.0,42.0,4.0,3.0,102.0,41.0,1307.0,0,1,0,0,0,0,0,1,0,0
84169.0,0.0,0.0,1478.0,19.0,403.0,0.0,19.0,0.0,27.0,1030.0,1,0,0,0,0,0,0,0,1,0
54058.0,0.0,1.0,198.0,18.0,252.0,32.0,108.0,54.0,53.0,1090.0,0,0,0,0,1,0,0,1,0,0
24683.0,1.0,0.0,8.0,4.0,10.0,6.0,7.0,6.0,37.0,1125.0,1,0,0,0,0,0,0,1,0,0
85620.0,0.0,0.0,416.0,46.0,925.0,60.0,107.0,46.0,49.0,1071.0,1,0,0,0,0,0,0,1,0,0
47850.0,1.0,0.0,42.0,7.0,43.0,20.0,12.0,10.0,44.0,1009.0,1,0,0,0,0,0,0,0,1,0
19514.0,1.0,1.0,14.0,3.0,21.0,2.0,1.0,28.0,54.0,1007.0,0,0,1,0,0,0,0,0,1,0
27159.0,1.0,1.0,17.0,0.0,3.0,0.0,0.0,1.0,28.0,999.0,0,0,1,0,0,0,0,1,0,0
39548.0,1.0,1.0,15.0,4.0,10.0,3.0,4.0,18.0,46.0,1059.0,0,0,1,0,0,0,0,0,0,1
21474.0,1.0,0.0,6.0,16.0,24.0,11.0,0.0,34.0,54.0,1354.0,1,0,0,0,0,0,0,1,0,0
60504.0,0.0,1.0,458.0,0.0,24.0,6.0,4.0,34.0,68.0,1152.0,1,0,0,0,0,0,0,0,1,0
22419.0,0.0,0.0,30.0,3.0,47.0,19.0,21.0,42.0,65.0,1572.0,0,1,0,0,0,0,0,1,0,0
81698.0,0.0,0.0,179.0,28.0,520.0,111.0,123.0,47.0,39.0,1402.0,0,0,1,0,0,0,0,0,0,1
43462.0,1.0,1.0,90.0,17.0,97.0,15.0,6.0,15.0,35.0,1367.0,1,0,0,0,0,0,0,1,0,0
54880.0,1.0,0.0,308.0,85.0,137.0,102.0,45.0,118.0,47.0,1247.0,1,0,0,0,0,0,0,0,1,0
79908.0,0.0,0.0,557.0,129.0,761.0,29.0,185.0,111.0,58.0,1320.0,0,1,0,0,0,0,0,1,0,0
15315.0,0.0,0.0,7.0,4.0,13.0,15.0,8.0,17.0,39.0,1210.0,1,0,0,0,0,0,0,1,0,0
87771.0,0.0,1.0,1492.0,38.0,287.0,50.0,57.0,33.0,37.0,1295.0,0,0,1,0,0,0,0,1,0,0
33039.0,1.0,0.0,30.0,8.0,12.0,8.0,8.0,12.0,46.0,1286.0,0,1,0,0,0,0,0,0,1,0
81741.0,0.0,0.0,249.0,153.0,940.0,58.0,134.0,38.0,47.0,1082.0,1,0,0,0,0,0,0,0,1,0
71499.0,0.0,1.0,465.0,25.0,132.0,136.0,0.0,37.0,54.0,1153.0,0,0,0,1,0,0,0,0,0,1
62466.0,0.0,1.0,129.0,129.0,259.0,168.0,121.0,83.0,67.0,939.0,0,1,0,0,0,0,0,0,0,1
48799.0,0.0,1.0,174.0,18.0,81.0,28.0,6.0,24.0,55.0,1488.0,0,0,1,0,0,0,0,1,0,0
52157.0,0.0,1.0,189.0,2.0,29.0,3.0,2.0,40.0,66.0,1212.0,0,1,0,0,0,0,0,0,1,0
66565.0,0.0,1.0,747.0,10.0,161.0,65.0,40.0,42.0,38.0,1276.0,0,0,1,0,0,0,0,1,0,0
29298.0,1.0,1.0,6.0,0.0,2.0,2.0,0.0,1.0,47.0,1486.0,0,1,0,0,0,0,0,1,0,0
47691.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,4.0,43.0,1572.0,1,0,0,0,0,0,0,1,0,0
38200.0,1.0,1.0,12.0,0.0,4.0,0.0,0.0,1.0,49.0,1070.0,1,0,0,0,0,0,0,0,0,1
44989.0,0.0,1.0,98.0,0.0,106.0,49.0,10.0,106.0,39.0,1206.0,0,0,1,0,0,0,0,0,1,0
38443.0,1.0,1.0,32.0,0.0,5.0,0.0,0.0,1.0,47.0,1249.0,0,1,0,0,0,0,0,0,0,1
38593.0,1.0,0.0,51.0,12.0,49.0,17.0,24.0,24.0,36.0,1187.0,1,0,0,0,0,0,0,0,1,0
64413.0,0.0,1.0,200.0,5.0,44.0,0.0,10.0,20.0,40.0,1431.0,1,0,0,0,0,0,0,0,0,1
36959.0,1.0,0.0,25.0,6.0,25.0,6.0,0.0,0.0,49.0,1006.0,1,0,0,0,0,0,0,1,0,0
61996.0,0.0,1.0,1050.0,12.0,144.0,0.0,0.0,24.0,47.0,1227.0,1,0,0,0,0,0,0,1,0,0
51287.0,1.0,1.0,117.0,0.0,22.0,13.0,0.0,30.0,51.0,1203.0,0,1,0,0,0,0,0,0,0,1
13260.0,1.0,1.0,9.0,4.0,17.0,10.0,2.0,7.0,61.0,1272.0,0,1,0,0,0,0,0,0,1,0
47472.0,1.0,1.0,56.0,0.0,11.0,0.0,0.0,8.0,43.0,1513.0,1,0,0,0,0,0,0,0,0,1
54603.0,1.0,1.0,145.0,13.0,46.0,17.0,2.0,4.0,66.0,1385.0,0,1,0,0,0,0,0,1,0,0
45207.0,1.0,1.0,203.0,0.0,10.0,0.0,0.0,2.0,50.0,1169.0,0,1,0,0,0,0,0,0,1,0
40689.0,0.0,1.0,270.0,3.0,27.0,39.0,6.0,99.0,66.0,1357.0,1,0,0,0,0,0,0,0,1,0
47821.0,1.0,1.0,9.0,0.0,16.0,6.0,6.0,10.0,34.0,1004.0,0,1,0,0,0,0,0,1,0,0
27450.0,0.0,0.0,37.0,12.0,23.0,8.0,11.0,52.0,46.0,989.0,0,1,0,0,0,0,0,0,1,0
39453.0,1.0,0.0,46.0,0.0,7.0,0.0,0.0,2.0,62.0,1561.0,0,0,0,0,1,0,0,1,0,0
26850.0,1.0,1.0,31.0,1.0,13.0,7.0,2.0,9.0,56.0,1205.0,1,0,0,0,0,0,0,0,1,0
79800.0,0.0,0.0,1060.0,21.0,530.0,32.0,0.0,224.0,62.0,960.0,0,1,0,0,0,0,0,1,0,0
61794.0,0.0,1.0,264.0,47.0,188.0,54.0,47.0,11.0,58.0,1230.0,0,1,0,0,0,0,0,1,0,0
53863.0,0.0,1.0,399.0,4.0,30.0,6.0,4.0,30.0,33.0,1542.0,0,0,1,0,0,0,0,0,0,1
24221.0,0.0,0.0,8.0,9.0,9.0,2.0,5.0,22.0,42.0,1481.0,1,0,0,0,0,0,0,0,1,0
39684.0,1.0,0.0,19.0,0.0,35.0,6.0,4.0,17.0,52.0,1148.0,0,0,1,0,0,0,0,0,1,0
92163.0,0.0,0.0,817.0,183.0,797.0,106.0,163.0,20.0,40.0,1067.0,0,1,0,0,0,0,0,1,0,0
69882.0,0.0,0.0,292.0,127.0,635.0,132.0,127.0,165.0,45.0,1208.0,1,0,0,0,0,0,0,0,0,1
33178.0,1.0,0.0,12.0,6.0,2.0,11.0,2.0,16.0,42.0,1200.0,0,1,0,0,0,0,0,0,1,0
59973.0,0.0,0.0,130.0,30.0,168.0,20.0,34.0,0.0,48.0,1528.0,0,0,0,1,0,0,0,1,0,0
17459.0,1.0,0.0,6.0,4.0,16.0,3.0,10.0,30.0,48.0,1170.0,1,0,0,0,0,0,0,0,1,0
23910.0,1.0,0.0,16.0,12.0,18.0,7.0,1.0,13.0,39.0,1307.0,1,0,0,0,0,0,0,0,1,0
42169.0,1.0,1.0,19.0,0.0,9.0,0.0,0.0,2.0,36.0,1598.0,0,1,0,0,0,0,0,1,0,0
26224.0,1.0,0.0,4.0,7.0,15.0,13.0,9.0,15.0,56.0,1410.0,0,0,1,0,0,0,0,1,0,0
31089.0,1.0,0.0,31.0,3.0,31.0,2.0,8.0,4.0,57.0,1584.0,0,1,0,0,0,0,0,1,0,0
30081.0,0.0,1.0,36.0,0.0,2.0,0.0,0.0,4.0,62.0,1202.0,0,0,1,0,0,0,0,1,0,0
62807.0,0.0,1.0,526.0,28.0,135.0,10.0,21.0,99.0,69.0,1484.0,1,0,0,0,0,0,0,0,0,1
72906.0,0.0,0.0,400.0,32.0,519.0,71.0,75.0,54.0,51.0,1436.0,0,1,0,0,0,0,0,0,1,0
61467.0,0.0,2.0,410.0,16.0,114.0,0.0,5.0,49.0,31.0,1464.0,0,0,1,0,0,0,0,0,1,0
49618.0,1.0,1.0,80.0,3.0,26.0,4.0,2.0,14.0,44.0,1055.0,0,0,0,0,1,0,0,1,0,0
21888.0,1.0,0.0,88.0,10.0,46.0,2.0,3.0,64.0,61.0,1392.0,0,0,0,1,0,0,0,1,0,0
42429.0,0.0,1.0,55.0,0.0,6.0,2.0,0.0,4.0,42.0,1528.0,1,0,0,0,0,0,1,0,0,0
26150.0,2.0,1.0,5.0,1.0,13.0,3.0,5.0,1.0,52.0,970.0,1,0,0,0,0,0,0,1,0,0
30801.0,0.0,1.0,8.0,4.0,5.0,15.0,2.0,11.0,48.0,1231.0,0,0,1,0,0,0,0,0,1,0
81168.0,0.0,0.0,410.0,0.0,592.0,147.0,22.0,22.0,73.0,1263.0,0,0,0,0,1,0,0,0,1,0
26877.0,0.0,0.0,101.0,13.0,76.0,20.0,18.0,40.0,44.0,1482.0,1,0,0,0,0,0,1,0,0,0
45006.0,0.0,0.0,162.0,25.0,53.0,16.0,0.0,10.0,50.0,1161.0,1,0,0,0,0,0,0,1,0,0
18978.0,1.0,0.0,2.0,8.0,1.0,4.0,7.0,15.0,48.0,1514.0,0,0,1,0,0,0,0,0,0,1
22574.0,2.0,1.0,25.0,0.0,8.0,2.0,0.0,2.0,43.0,1255.0,1,0,0,0,0,0,0,1,0,0
48240.0,0.0,0.0,389.0,91.0,248.0,64.0,49.0,41.0,52.0,1336.0,0,0,1,0,0,0,0,0,1,0
45837.0,1.0,1.0,215.0,13.0,87.0,17.0,17.0,24.0,39.0,1385.0,0,0,0,0,1,0,0,1,0,0
35791.0,2.0,1.0,27.0,0.0,5.0,0.0,0.0,3.0,57.0,1598.0,1,0,0,0,0,0,0,0,1,0
,,,,,,,,,56.0,1270.0,1,0,0,0,0,0,0,0,0,1
54162.0,1.0,1.0,5.0,6.0,10.0,6.0,5.0,10.0,46.0,1267.0,0,0,1,0,0,0,0,1,0,0
30522.0,0.0,1.0,179.0,8.0,83.0,19.0,11.0,26.0,68.0,1028.0,0,0,0,0,1,0,0,1,0,0
54456.0,0.0,1.0,352.0,0.0,27.0,10.0,0.0,15.0,39.0,1100.0,0,0,1,0,0,0,0,0,1,0
31632.0,0.0,0.0,17.0,8.0,12.0,11.0,15.0,32.0,62.0,1308.0,1,0,0,0,0,0,0,0,1,0
72298.0,0.0,0.0,625.0,35.0,169.0,58.0,17.0,35.0,41.0,1442.0,1,0,0,0,0,0,0,1,0,0
36975.0,1.0,0.0,10.0,6.0,11.0,0.0,4.0,2.0,42.0,1308.0,0,0,1,0,0,0,0,1,0,0
72635.0,0.0,0.0,390.0,22.0,323.0,104.0,35.0,107.0,57.0,1563.0,0,1,0,0,0,0,0,1,0,0
13624.0,1.0,0.0,10.0,2.0,15.0,2.0,1.0,6.0,40.0,1578.0,0,0,0,1,0,0,0,0,0,1
84196.0,0.0,1.0,215.0,63.0,507.0,231.0,31.0,190.0,40.0,1475.0,0,0,1,0,0,0,0,1,0,0
70971.0,0.0,1.0,1001.0,17.0,572.0,93.0,125.0,17.0,47.0,1139.0,1,0,0,0,0,0,0,0,0,1
34487.0,1.0,1.0,19.0,18.0,33.0,24.0,1.0,8.0,59.0,933.0,0,1,0,0,0,0,0,0,0,1
28769.0,1.0,0.0,41.0,5.0,129.0,10.0,3.0,3.0,47.0,1082.0,1,0,0,0,0,0,0,0,1,0
69084.0,1.0,0.0,1181.0,107.0,199.0,39.0,30.0,30.0,57.0,1051.0,0,0,1,0,0,0,0,0,1,0
65488.0,0.0,0.0,603.0,45.0,207.0,36.0,18.0,54.0,44.0,1354.0,0,0,1,0,0,0,0,1,0,0
62466.0,0.0,1.0,129.0,129.0,259.0,168.0,121.0,83.0,55.0,1028.0,0,0,0,1,0,0,0,1,0,0
32218.0,0.0,0.0,10.0,24.0,15.0,13.0,1.0,30.0,65.0,1307.0,0,0,1,0,0,0,0,1,0,0
83917.0,0.0,0.0,514.0,22.0,732.0,42.0,198.0,79.0,55.0,1454.0,1,0,0,0,0,0,0,1,0,0
46102.0,2.0,1.0,14.0,0.0,1.0,0.0,0.0,1.0,67.0,1556.0,0,0,0,1,0,0,0,0,1,0
84574.0,0.0,0.0,387.0,20.0,713.0,38.0,54.0,163.0,46.0,1152.0,1,0,0,0,0,0,0,1,0,0
56181.0,0.0,1.0,121.0,103.0,69.0,8.0,44.0,48.0,57.0,1549.0,0,1,0,0,0,0,0,1,0,0
63120.0,0.0,1.0,965.0,69.0,279.0,54.0,41.0,69.0,69.0,964.0,0,1,0,0,0,0,0,0,0,1
73691.0,0.0,1.0,707.0,21.0,250.0,85.0,43.0,73.0,58.0,1463.0,0,0,0,1,0,0,0,0,0,1
63381.0,0.0,1.0,571.0,50.0,142.0,33.0,50.0,159.0,53.0,1335.0,0,0,1,0,0,0,0,1,0,0
76140.0,0.0,0.0,586.0,66.0,653.0,17.0,0.0,26.0,70.0,1393.0,0,1,0,0,0,0,0,0,1,0
